path,frequency_hz,q25_db_rel_3600,median_db_rel_3600,q75_db_rel_3600
SIP D/A-A/D,1736.81640625,4.2389599179398525,4.387106453057424,4.566299444691545
SIP D/A-A/D,1737.3046875,4.238431093466658,4.387423379060608,4.566182308035842
SIP D/A-A/D,1737.79296875,4.237848286110908,4.387710192551437,4.566041834783685
SIP D/A-A/D,1738.28125,4.2372119365499135,4.387966854927102,4.565878425120523
SIP D/A-A/D,1738.76953125,4.2365225063995515,4.387135126669917,4.565692492306972
SIP D/A-A/D,1739.2578125,4.235780478047668,4.384987900262592,4.5654844624174125
SIP D/A-A/D,1739.74609375,4.234986354479887,4.382840773915069,4.5652547740716685
SIP D/A-A/D,1740.234375,4.234140659097602,4.380694066336206,4.565699104509093
SIP D/A-A/D,1740.72265625,4.233243935528282,4.3785481041698,4.565001670768936
SIP D/A-A/D,1741.2109375,4.232296747428014,4.376403221909443,4.564440326851323
SIP D/A-A/D,1741.69921875,4.231299678276267,4.374259761807392,4.564128632015609
SIP D/A-A/D,1742.1875,4.230253331162858,4.372118073777275,4.5637976501390005
SIP D/A-A/D,1742.67578125,4.229158328567139,4.370644807460733,4.563447889102466
SIP D/A-A/D,1743.1640625,4.228015312129319,4.369603883770297,4.56307986726794
SIP D/A-A/D,1743.65234375,4.226824942413992,4.368539908796258,4.562694113158138
SIP D/A-A/D,1744.140625,4.225587898665808,4.3674536881446,4.562291165130304
SIP D/A-A/D,1744.62890625,4.224304878557261,4.3663460412590185,4.561871571044168
SIP D/A-A/D,1745.1171875,4.222976597928649,4.365217801069133,4.561435887924125
SIP D/A-A/D,1745.60546875,4.221603790520145,4.364069813630543,4.560984681615854
SIP D/A-A/D,1746.09375,4.220187207696004,4.362902937756836,4.560518526437488
SIP D/A-A/D,1746.58203125,4.218727618160874,4.361718044643622,4.560038004825439
SIP D/A-A/D,1747.0703125,4.217225807668267,4.360516017484636,4.559543706975107
SIP D/A-A/D,1747.55859375,4.215682578721134,4.359297751080063,4.55903623047652
SIP D/A-A/D,1748.046875,4.214098750264611,4.358064151437166,4.558516179945196
SIP D/A-A/D,1748.53515625,4.21247515737088,4.356816135363248,4.557984166648203
SIP D/A-A/D,1749.0234375,4.211086661611482,4.3555546300511825,4.5574408081258095
SIP D/A-A/D,1749.51171875,4.209751394984452,4.355034920827408,4.556886727808667
SIP D/A-A/D,1750.0,4.208389522232406,4.355342793336688,4.5563225546308805
SIP D/A-A/D,1750.48828125,4.207001666616511,4.355638247250913,4.555748922639013
SIP D/A-A/D,1750.9765625,4.205588467118958,4.355921189397581,4.555166470597317
SIP D/A-A/D,1751.46484375,4.204150578221849,4.356191532235255,4.554575841589297
SIP D/A-A/D,1751.953125,4.20268866967816,4.356449193832088,4.553977682615833
SIP D/A-A/D,1752.44140625,4.201203426274735,4.3566940978411175,4.553372644190056
SIP D/A-A/D,1752.9296875,4.199695547587387,4.356926173472485,4.55276137992919
SIP D/A-A/D,1753.41796875,4.198165747728007,4.357145355462514,4.5521445461435395
SIP D/A-A/D,1753.90625,4.196614755083842,4.357351584039793,4.551522801422847
SIP D/A-A/D,1754.39453125,4.195043312048774,4.35754480488823,4.550896806220239
SIP D/A-A/D,1754.8828125,4.193452174746772,4.357724969107215,4.550267222434012
SIP D/A-A/D,1755.37109375,4.191842112747459,4.357892033168869,4.54963471298737
SIP D/A-A/D,1755.859375,4.190213908773814,4.358045958872469,4.54899994140648
SIP D/A-A/D,1756.34765625,4.188568358402079,4.358186713296117,4.548363571397018
SIP D/A-A/D,1756.8359375,4.186906269753891,4.357719161320679,4.547726266419396
SIP D/A-A/D,1757.32421875,4.18522846318066,4.3554644839585155,4.547088689262987
SIP D/A-A/D,1757.8125,4.183535770940255,4.35320233441552,4.546451501619542
SIP D/A-A/D,1758.30078125,4.181829036866027,4.350933297264198,4.54581536365608
SIP D/A-A/D,1758.7890625,4.18010911602827,4.348657963299108,4.5451809335874405
SIP D/A-A/D,1759.27734375,4.178376874388107,4.346376929245088,4.544548867248867
SIP D/A-A/D,1759.765625,4.176633188443933,4.344090797461402,4.543919817668725
SIP D/A-A/D,1760.25390625,4.174878944870466,4.3418001756419144,4.543294434641759
SIP D/A-A/D,1760.7421875,4.173115040150436,4.339505676511452,4.5426733643030435
SIP D/A-A/D,1761.23046875,4.171342380199078,4.337207917518465,4.542057248702994
SIP D/A-A/D,1761.71875,4.1695618799814715,4.334907520524113,4.541446725383584
SIP D/A-A/D,1762.20703125,4.167774463122792,4.332605111487952,4.540842426956171
SIP D/A-A/D,1762.6953125,4.165981061511665,4.330301320150341,4.540244980681072
SIP D/A-A/D,1763.18359375,4.164182614896605,4.329341759959197,4.539655008049296
SIP D/A-A/D,1763.671875,4.162380070475842,4.329752618465355,4.539073124366601
SIP D/A-A/D,1764.16015625,4.16057438248042,4.330162749489236,4.538499938340198
SIP D/A-A/D,1764.6484375,4.158766511750911,4.330572752582057,4.537936051668384
SIP D/A-A/D,1765.13671875,4.1569574253077715,4.330983227841656,4.53738205863339
SIP D/A-A/D,1765.625,4.155148095915492,4.331394775522803,4.536838545697664
SIP D/A-A/D,1766.11328125,4.153339501640727,4.331807995646042,4.536306091103977
SIP D/A-A/D,1766.6015625,4.151532625404549,4.3322234876053045,4.5357852644795065
SIP D/A-A/D,1767.08984375,4.149728454528986,4.332641849774497,4.535276626444275
SIP D/A-A/D,1767.578125,4.147927980278025,4.3330636791133115,4.534780728224193
SIP D/A-A/D,1768.06640625,4.146132197393257,4.333489570772476,4.532953064964906
SIP D/A-A/D,1768.5546875,4.144342103624372,4.33392011769863,4.5299680447110315
SIP D/A-A/D,1769.04296875,4.142558699254686,4.3343559102392035,4.526953328488225
SIP D/A-A/D,1769.53125,4.140782986621902,4.33479753574733,4.523910215038805
SIP D/A-A/D,1770.01953125,4.139015969634328,4.335245578187231,4.520840014160248
SIP D/A-A/D,1770.5078125,4.13725865328279,4.335700617740185,4.518100033088227
SIP D/A-A/D,1770.99609375,4.135512043148418,4.334624466993823,4.517853308689703
SIP D/A-A/D,1771.484375,4.13377714490662,4.330230342556327,4.517605242250057
SIP D/A-A/D,1771.97265625,4.132908773560343,4.325833144148592,4.517356084148805
SIP D/A-A/D,1772.4609375,4.132404184916948,4.321434751950245,4.517106086506592
SIP D/A-A/D,1772.94921875,4.131927839236477,4.317037052142662,4.516855503008072
SIP D/A-A/D,1773.4375,4.131480135460153,4.312641936075945,4.516604588723047
SIP D/A-A/D,1773.92578125,4.1310614584447105,4.308251299424074,4.5163535999260835
SIP D/A-A/D,1774.4140625,4.1306721787378775,4.3038670413285764,4.516102793914639
SIP D/A-A/D,1774.90234375,4.130312652362639,4.2994910635310495,4.515852428825833
SIP D/A-A/D,1775.390625,4.129983220610398,4.295125269494945,4.515602763452014
SIP D/A-A/D,1775.87890625,4.129684209843252,4.294556502686983,4.515354057055173
SIP D/A-A/D,1776.3671875,4.12941593130548,4.2941199756279245,4.514395487120656
SIP D/A-A/D,1776.85546875,4.129178680944416,4.2937239531123526,4.511147058243292
SIP D/A-A/D,1777.34375,4.128972739240857,4.293369104032425,4.507894959951378
SIP D/A-A/D,1777.83203125,4.128798371049071,4.293056077971466,4.504640401033716
SIP D/A-A/D,1778.3203125,4.128655825446629,4.292785504807313,4.501384590787434
SIP D/A-A/D,1778.80859375,4.1285453355940405,4.292557994326691,4.498128738440123
SIP D/A-A/D,1779.296875,4.128467118604453,4.292374135851044,4.494874052569321
SIP D/A-A/D,1779.78515625,4.128421375423362,4.292234497874082,4.491621740519735
SIP D/A-A/D,1780.2734375,4.12840829071854,4.292139627711364,4.488373007818451
SIP D/A-A/D,1780.76171875,4.1284280327801754,4.292090051162309,4.485129057588443
SIP D/A-A/D,1781.25,4.128480753431362,4.292086272184836,4.4840733305782585
SIP D/A-A/D,1781.73828125,4.127077488679949,4.292128772583007,4.483877761281794
SIP D/A-A/D,1782.2265625,4.12437011485392,4.292218011707941,4.483720294825371
SIP D/A-A/D,1782.71484375,4.121678101659094,4.292354426172239,4.483449406821963
SIP D/A-A/D,1783.203125,4.119002572244251,4.292538429578197,4.480543169118885
SIP D/A-A/D,1783.69140625,4.116344638086931,4.29277041226011,4.477616455936587
SIP D/A-A/D,1784.1796875,4.113705398404333,4.293050741040812,4.474670339815211
SIP D/A-A/D,1784.66796875,4.111085939568889,4.293379759002748,4.471705898712718
SIP D/A-A/D,1785.15625,4.111028042599103,4.293757785273767,4.468724215561799
SIP D/A-A/D,1785.64453125,4.111761556297419,4.294185114827809,4.465726377822555
SIP D/A-A/D,1786.1328125,4.112540026234144,4.294662018300737,4.4627134770311025
SIP D/A-A/D,1786.62109375,4.113363371438994,4.295188741821405,4.459686608344267
SIP D/A-A/D,1787.109375,4.114231483289846,4.295765506858166,4.456646870080545
SIP D/A-A/D,1787.59765625,4.115144225507923,4.296392510080955,4.453595363257469
SIP D/A-A/D,1788.0859375,4.116101434171161,4.297069923239073,4.4505331911256
SIP D/A-A/D,1788.57421875,4.117102917745599,4.29779789305476,4.44746145869931
SIP D/A-A/D,1789.0625,4.1181484571349145,4.298576541132689,4.446154457869111
SIP D/A-A/D,1789.55078125,4.119237805747953,4.299405963885438,4.445818209431094
SIP D/A-A/D,1790.0390625,4.1203706895842425,4.300286232475008,4.445503167428021
SIP D/A-A/D,1790.52734375,4.1215468073373565,4.3012173927704405,4.445209511723129
SIP D/A-A/D,1791.015625,4.122765830516087,4.302199465321554,4.444937411821388
SIP D/A-A/D,1791.50390625,4.124027403583252,4.302271652861407,4.444687026759371
SIP D/A-A/D,1791.9921875,4.125331144112048,4.301533191357356,4.444458505001973
SIP D/A-A/D,1792.48046875,4.126676642959735,4.300818021513662,4.444251984346131
SIP D/A-A/D,1792.96875,4.128063464458578,4.300126620340628,4.444067591831564
SIP D/A-A/D,1793.45703125,4.1294911466237485,4.299459452902265,4.443905443658603
SIP D/A-A/D,1793.9453125,4.130959201378055,4.298816972041446,4.443765645113264
SIP D/A-A/D,1794.43359375,4.132467114793298,4.300125261556015,4.443648290499468
SIP D/A-A/D,1794.921875,4.1340143473479305,4.301515864105246,4.443553463078649
SIP D/A-A/D,1795.41015625,4.135600334200897,4.302946134252495,4.443481235016607
SIP D/A-A/D,1795.8984375,4.137224485481267,4.301816105967614,4.44343166733782
SIP D/A-A/D,1796.38671875,4.138886186593489,4.299791677928632,4.44340480988711
SIP D/A-A/D,1796.875,4.140584798537908,4.297800977826528,4.443400701298797
SIP D/A-A/D,1797.36328125,4.138618082464807,4.295844630395033,4.443419368973313
SIP D/A-A/D,1797.8515625,4.136608878131628,4.294615943340865,4.443460829061289
SIP D/A-A/D,1798.33984375,4.134683913483087,4.294213875332923,4.443525086455164
SIP D/A-A/D,1798.828125,4.1328440784147205,4.293840294357945,4.443612134788303
SIP D/A-A/D,1799.31640625,4.131090221521624,4.293495502587191,4.443721956441595
SIP D/A-A/D,1799.8046875,4.12942314956229,4.293179787208173,4.4438545225575865
SIP D/A-A/D,1800.29296875,4.12784362694995,4.2928934202445586,4.444009793062082
SIP D/A-A/D,1800.78125,4.126352375272055,4.29263665838455,4.444187716693236
SIP D/A-A/D,1801.26953125,4.1249500728384545,4.292409742817888,4.443411816696706
SIP D/A-A/D,1801.7578125,4.123637354258905,4.2922128990816,4.442269378779067
SIP D/A-A/D,1802.24609375,4.122414810050343,4.292046336914589,4.441149242892993
SIP D/A-A/D,1802.734375,4.1212829862744735,4.291910250121246,4.43906592650895
SIP D/A-A/D,1803.22265625,4.120242384206156,4.2918048164441664,4.436914949136981
SIP D/A-A/D,1803.7109375,4.119293460032948,4.291730197446062,4.434815557526517
SIP D/A-A/D,1804.19921875,4.118436624586198,4.291686538400976,4.432768747651181
SIP D/A-A/D,1804.6875,4.117672243104117,4.291673968194931,4.430775492408218
SIP D/A-A/D,1805.17578125,4.117000635027005,4.291692599236032,4.42883674109707
SIP D/A-A/D,1805.6640625,4.116422073825027,4.291742527374148,4.426953418910176
SIP D/A-A/D,1806.15234375,4.115936786858677,4.291823831830191,4.425126426436424
SIP D/A-A/D,1806.640625,4.11554495527215,4.29193657513514,4.423356639177699
SIP D/A-A/D,1807.12890625,4.1152467139197855,4.292080803078734,4.421644907079096
SIP D/A-A/D,1807.6171875,4.11504215132565,4.292256544668022,4.4208893504201185
SIP D/A-A/D,1808.10546875,4.114931309676329,4.292463812095659,4.422805432734213
SIP D/A-A/D,1808.59375,4.114914184847008,4.292702600718123,4.4247373688649425
SIP D/A-A/D,1809.08203125,4.114990726460695,4.292972889043738,4.426684655411849
SIP D/A-A/D,1809.5703125,4.115160837980663,4.293274638730619,4.427122950918434
SIP D/A-A/D,1810.05859375,4.1154243768359136,4.293607794594468,4.426376521733056
SIP D/A-A/D,1810.546875,4.115781154579521,4.29397228462626,4.425653747464961
SIP D/A-A/D,1811.03515625,4.1162309370797425,4.2943680200197925,4.424954574814272
SIP D/A-A/D,1811.5234375,4.116773444743558,4.294794895209071,4.4242789360298636
SIP D/A-A/D,1812.01171875,4.1174083527724585,4.295252787915501,4.42362674900568
SIP D/A-A/D,1812.5,4.118135291450122,4.295741559204861,4.422997917386256
SIP D/A-A/D,1812.98828125,4.118953846461653,4.2962610535539865,4.422392330681181
SIP D/A-A/D,1813.4765625,4.119863559244003,4.29681109892714,4.421809864388611
SIP D/A-A/D,1813.96484375,4.120863927367099,4.297391506861991,4.421250380127548
SIP D/A-A/D,1814.453125,4.121954404945299,4.298002072565096,4.4207137257788744
SIP D/A-A/D,1814.94140625,4.123176532654426,4.298642575016912,4.420199735635047
SIP D/A-A/D,1815.4296875,4.1252353375960595,4.298516299531808,4.419708230558241
SIP D/A-A/D,1815.91796875,4.1273397853541,4.299301178903272,4.419239018146892
SIP D/A-A/D,1816.40625,4.129489248163932,4.300741251743273,4.418791892910491
SIP D/A-A/D,1816.89453125,4.13168307747666,4.301498970668116,4.418859358230839
SIP D/A-A/D,1817.3828125,4.133920604307753,4.302285282176735,4.4219785401348615
SIP D/A-A/D,1817.87109375,4.136201139596624,4.303099870615225,4.4251162693954775
SIP D/A-A/D,1818.359375,4.138523974576861,4.303942405095064,4.42827154060371
SIP D/A-A/D,1818.84765625,4.140888381156754,4.304812539670113,4.431443342543763
SIP D/A-A/D,1819.3359375,4.143293612309788,4.305709913521944,4.4346306587244015
SIP D/A-A/D,1819.82421875,4.145738902474783,4.30663415115354,4.437832467909599
SIP D/A-A/D,1820.3125,4.148223467965318,4.307584862591051,4.441047744648054
SIP D/A-A/D,1820.80078125,4.150746507388125,4.308561643593559,4.444275459801274
SIP D/A-A/D,1821.2890625,4.153307202070048,4.309564075870648,4.447514581069883
SIP D/A-A/D,1821.77734375,4.155904716493242,4.310591727307557,4.4507640735178455
SIP D/A-A/D,1822.265625,4.158538198738295,4.311644152197868,4.451670452847943
SIP D/A-A/D,1822.75390625,4.1612067809348074,4.312720891483379,4.451505127590492
SIP D/A-A/D,1823.2421875,4.163909579719146,4.313821473001155,4.451369567628908
SIP D/A-A/D,1823.73046875,4.1666456966989855,4.314945411737397,4.451263533925907
SIP D/A-A/D,1824.21875,4.169414218924278,4.316092210088087,4.451186771964609
SIP D/A-A/D,1824.70703125,4.172214219364224,4.3172613581260855,4.451139011954646
SIP D/A-A/D,1825.1953125,4.175044757389948,4.318452333874577,4.451119969046661
SIP D/A-A/D,1825.68359375,4.177904879262453,4.319664603586571,4.451129343555119
SIP D/A-A/D,1826.171875,4.180793618625556,4.320897622030362,4.451166821189269
SIP D/A-A/D,1826.66015625,4.183709997003315,4.322150832780586,4.451232073291946
SIP D/A-A/D,1827.1484375,4.18665302430169,4.323423668514828,4.451324757086104
SIP D/A-A/D,1827.63671875,4.1896216993140305,4.324715551315412,4.452483346189575
SIP D/A-A/D,1828.125,4.192615010230011,4.326025892976272,4.455000642478584
SIP D/A-A/D,1828.61328125,4.195631935147664,4.327354095314612,4.4575076456479295
SIP D/A-A/D,1829.1015625,4.198671442588172,4.328699550487164,4.46000365118601
SIP D/A-A/D,1829.58984375,4.2017324920129875,4.3300616413107935,4.462487964230457
SIP D/A-A/D,1830.078125,4.2034919927395515,4.3314397415872845,4.4649598998515145
SIP D/A-A/D,1830.56640625,4.204202190604535,4.332833216432023,4.467418783328188
SIP D/A-A/D,1831.0546875,4.206171894611295,4.334241422606334,4.469863950417001
SIP D/A-A/D,1831.54296875,4.209780005170003,4.335145513710849,4.472294747613413
SIP D/A-A/D,1832.03125,4.213435159675697,4.33539974460228,4.474710532405785
SIP D/A-A/D,1832.51953125,4.217135707575615,4.335659272597135,4.47711067352179
SIP D/A-A/D,1833.0078125,4.220879985796507,4.33592375245738,4.479494551167323
SIP D/A-A/D,1833.49609375,4.224666319739088,4.336192837101236,4.4818615572577265
SIP D/A-A/D,1833.984375,4.228493024270329,4.336466177850237,4.484211095641433
SIP D/A-A/D,1834.47265625,4.232358404712767,4.336743424677043,4.486542582315873
SIP D/A-A/D,1834.9609375,4.236260757830225,4.337024226453924,4.488855445635645
SIP D/A-A/D,1835.44921875,4.239756514766116,4.337308231201621,4.491149126512957
SIP D/A-A/D,1835.9375,4.242999748380184,4.3375950863386015,4.493423078610263
SIP D/A-A/D,1836.42578125,4.24624929751156,4.337884438930411,4.495676768525085
SIP D/A-A/D,1836.9140625,4.247515912599071,4.338175935939049,4.497909675967017
SIP D/A-A/D,1837.40234375,4.247416798143407,4.3384692244722,4.500121293926867
SIP D/A-A/D,1837.890625,4.247356271851418,4.339981694599878,4.502311128837956
SIP D/A-A/D,1838.37890625,4.247333815132185,4.341872627584508,4.504478700729534
SIP D/A-A/D,1838.8671875,4.247348892765964,4.343787683423352,4.506623543372329
SIP D/A-A/D,1839.35546875,4.247400953289063,4.3457256790898615,4.508745204416233
SIP D/A-A/D,1839.84375,4.247489429386658,4.347685425215503,4.5104787065004555
SIP D/A-A/D,1840.33203125,4.2476137382933805,4.349665726759035,4.511555971807144
SIP D/A-A/D,1840.8203125,4.247773282201215,4.351665383673666,4.512628381358499
SIP D/A-A/D,1841.30859375,4.247967448674432,4.353683191571765,4.513695582903297
SIP D/A-A/D,1841.796875,4.247574412680842,4.355717942386615,4.514757230686254
SIP D/A-A/D,1842.28515625,4.24657600716451,4.357768425030923,4.5158129856527705
SIP D/A-A/D,1842.7734375,4.245576506117211,4.359833426051548,4.516862515649302
SIP D/A-A/D,1843.26171875,4.244575988821869,4.361911730280214,4.517905495619403
SIP D/A-A/D,1843.75,4.243574537556765,4.3640021214797455,4.518941607795186
SIP D/A-A/D,1844.23828125,4.242572237653444,4.3661033829855,4.51997054188422
SIP D/A-A/D,1844.7265625,4.241569177552634,4.368214298341639,4.520991995251719
SIP D/A-A/D,1845.21484375,4.240565448858001,4.370333651931955,4.5220056730979294
SIP D/A-A/D,1845.703125,4.239561146387784,4.37246022960482,4.523011288630675
SIP D/A-A/D,1846.19140625,4.238556368224178,4.374256209377154,4.52400856323289
SIP D/A-A/D,1846.6796875,4.23755121576044,4.37575197714614,4.524997226625162
SIP D/A-A/D,1847.16796875,4.23654579374563,4.3772526378764125,4.525977017023121
SIP D/A-A/D,1847.65625,4.235540210326962,4.37875726294443,4.52694768128964
SIP D/A-A/D,1848.14453125,4.234534577089708,4.380264929599059,4.527908975081752
SIP D/A-A/D,1848.6328125,4.233529009094549,4.38177472145293,4.528860662992271
SIP D/A-A/D,1849.12109375,4.232523624912381,4.383285728966893,4.529802518685918
SIP D/A-A/D,1849.609375,4.231518546656514,4.3847970499274345,4.530734325030057
SIP D/A-A/D,1850.09765625,4.231274457405871,4.386307789916827,4.531655874219834
SIP D/A-A/D,1850.5859375,4.231741349048237,4.387817062775841,4.53256696789775
SIP D/A-A/D,1851.07421875,4.232190278345636,4.388770284799166,4.533467417267534
SIP D/A-A/D,1851.5625,4.232620781181715,4.388918959749677,4.534357043202362
SIP D/A-A/D,1852.05078125,4.233032403515495,4.389035256630897,4.535235676347259
SIP D/A-A/D,1852.5390625,4.233424701563716,4.38911855215041,4.537016652453354
SIP D/A-A/D,1853.02734375,4.233797241977774,4.390991470932095,4.540467357786051
